label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41
stop,0.21,0.85,0.29,0.83,0.35,0.76,0.39,0.69,0.43,0.63,0.31,0.62,0.34,0.52,0.35,0.46,0.36,0.40,0.27,0.59,0.28,0.47,0.29,0.40,0.30,0.33,0.22,0.59,0.22,0.48,0.23,0.41,0.23,0.36,0.17,0.61,0.17,0.52,0.17,0.47,0.17,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.70,0.81,0.62,0.79,0.57,0.72,0.54,0.65,0.50,0.60,0.60,0.58,0.58,0.49,0.57,0.43,0.56,0.37,0.65,0.56,0.63,0.45,0.62,0.38,0.62,0.32,0.69,0.56,0.69,0.46,0.69,0.39,0.68,0.34,0.74,0.58,0.75,0.50,0.75,0.45,0.75,0.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.22,0.85,0.30,0.82,0.37,0.75,0.40,0.68,0.44,0.62,0.32,0.61,0.35,0.51,0.36,0.44,0.36,0.39,0.27,0.58,0.29,0.46,0.30,0.39,0.30,0.32,0.23,0.58,0.23,0.47,0.23,0.41,0.24,0.35,0.18,0.61,0.18,0.52,0.18,0.47,0.18,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.70,0.79,0.62,0.77,0.56,0.70,0.53,0.63,0.50,0.58,0.60,0.57,0.58,0.47,0.56,0.41,0.56,0.36,0.64,0.54,0.63,0.43,0.62,0.36,0.61,0.30,0.69,0.55,0.69,0.44,0.68,0.37,0.68,0.32,0.73,0.57,0.74,0.49,0.75,0.44,0.75,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.22,0.84,0.30,0.81,0.37,0.74,0.41,0.67,0.44,0.61,0.33,0.60,0.35,0.50,0.37,0.43,0.37,0.38,0.28,0.57,0.30,0.45,0.30,0.37,0.31,0.31,0.23,0.57,0.23,0.46,0.24,0.39,0.24,0.33,0.18,0.59,0.18,0.51,0.18,0.45,0.18,0.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.70,0.78,0.62,0.76,0.56,0.69,0.53,0.61,0.50,0.57,0.59,0.55,0.57,0.45,0.56,0.39,0.56,0.34,0.64,0.53,0.62,0.41,0.62,0.34,0.61,0.28,0.69,0.53,0.68,0.42,0.68,0.36,0.68,0.30,0.73,0.55,0.74,0.47,0.74,0.42,0.74,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.23,0.83,0.31,0.80,0.38,0.73,0.41,0.65,0.45,0.60,0.33,0.58,0.36,0.48,0.37,0.42,0.38,0.36,0.28,0.56,0.30,0.44,0.31,0.36,0.31,0.29,0.24,0.56,0.24,0.45,0.24,0.38,0.24,0.32,0.19,0.58,0.19,0.49,0.18,0.44,0.18,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.71,0.61,0.69,0.55,0.62,0.52,0.55,0.48,0.51,0.59,0.48,0.56,0.39,0.55,0.32,0.55,0.27,0.63,0.46,0.62,0.35,0.61,0.27,0.61,0.21,0.68,0.46,0.67,0.35,0.67,0.29,0.67,0.23,0.72,0.48,0.73,0.40,0.74,0.35,0.74,0.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.25,0.77,0.33,0.74,0.39,0.67,0.43,0.59,0.47,0.53,0.35,0.53,0.37,0.42,0.38,0.36,0.39,0.30,0.30,0.50,0.32,0.38,0.32,0.30,0.33,0.23,0.25,0.50,0.26,0.39,0.26,0.31,0.26,0.25,0.21,0.52,0.20,0.44,0.20,0.38,0.20,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.69,0.61,0.67,0.55,0.60,0.52,0.53,0.48,0.49,0.59,0.46,0.56,0.36,0.55,0.30,0.55,0.25,0.63,0.44,0.62,0.33,0.61,0.26,0.60,0.20,0.68,0.44,0.68,0.33,0.67,0.27,0.67,0.21,0.72,0.46,0.73,0.38,0.74,0.33,0.74,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.25,0.75,0.33,0.73,0.40,0.65,0.44,0.57,0.48,0.51,0.35,0.51,0.38,0.41,0.39,0.34,0.40,0.28,0.30,0.49,0.32,0.36,0.33,0.28,0.33,0.22,0.26,0.49,0.26,0.37,0.26,0.30,0.26,0.25,0.21,0.51,0.21,0.42,0.20,0.36,0.20,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.68,0.61,0.66,0.55,0.59,0.52,0.51,0.49,0.47,0.59,0.44,0.56,0.34,0.56,0.28,0.55,0.23,0.63,0.42,0.62,0.31,0.61,0.24,0.61,0.18,0.68,0.42,0.68,0.32,0.67,0.25,0.67,0.20,0.72,0.44,0.73,0.36,0.74,0.31,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.25,0.74,0.34,0.71,0.40,0.64,0.44,0.56,0.48,0.50,0.36,0.49,0.38,0.39,0.39,0.33,0.40,0.27,0.31,0.47,0.32,0.35,0.33,0.27,0.33,0.20,0.26,0.47,0.26,0.36,0.26,0.29,0.27,0.23,0.21,0.49,0.21,0.41,0.21,0.35,0.21,0.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.66,0.61,0.64,0.55,0.57,0.52,0.50,0.49,0.45,0.59,0.43,0.56,0.33,0.56,0.27,0.55,0.22,0.63,0.41,0.62,0.29,0.61,0.22,0.60,0.16,0.68,0.41,0.68,0.30,0.67,0.24,0.67,0.18,0.72,0.43,0.73,0.35,0.74,0.30,0.74,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.26,0.72,0.34,0.70,0.40,0.62,0.44,0.54,0.48,0.48,0.36,0.48,0.39,0.38,0.39,0.31,0.40,0.25,0.31,0.45,0.33,0.33,0.33,0.25,0.34,0.19,0.26,0.45,0.26,0.34,0.27,0.27,0.27,0.21,0.22,0.47,0.21,0.39,0.21,0.33,0.21,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.64,0.61,0.62,0.55,0.55,0.52,0.48,0.49,0.44,0.59,0.41,0.57,0.31,0.56,0.25,0.56,0.20,0.63,0.39,0.62,0.28,0.61,0.20,0.61,0.14,0.68,0.39,0.68,0.28,0.67,0.22,0.67,0.17,0.72,0.41,0.74,0.33,0.74,0.28,0.74,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.26,0.71,0.34,0.68,0.41,0.60,0.45,0.52,0.48,0.47,0.36,0.46,0.39,0.36,0.40,0.30,0.40,0.24,0.31,0.44,0.33,0.32,0.34,0.24,0.34,0.17,0.27,0.44,0.27,0.33,0.27,0.26,0.27,0.20,0.22,0.46,0.21,0.37,0.21,0.32,0.21,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.63,0.61,0.61,0.55,0.54,0.52,0.47,0.49,0.43,0.58,0.40,0.56,0.30,0.56,0.24,0.55,0.18,0.63,0.38,0.62,0.26,0.61,0.19,0.61,0.13,0.68,0.38,0.68,0.27,0.67,0.21,0.67,0.15,0.72,0.40,0.74,0.32,0.74,0.27,0.74,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.26,0.69,0.35,0.66,0.41,0.59,0.45,0.51,0.48,0.45,0.36,0.45,0.39,0.35,0.40,0.28,0.41,0.22,0.31,0.43,0.33,0.30,0.34,0.22,0.34,0.16,0.27,0.43,0.27,0.32,0.27,0.24,0.27,0.18,0.22,0.45,0.21,0.36,0.21,0.31,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.58,0.61,0.56,0.55,0.49,0.51,0.42,0.48,0.39,0.59,0.35,0.56,0.25,0.56,0.19,0.55,0.13,0.63,0.33,0.61,0.21,0.61,0.13,0.60,0.07,0.68,0.33,0.67,0.22,0.67,0.15,0.67,0.10,0.72,0.35,0.73,0.27,0.74,0.22,0.74,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.26,0.64,0.34,0.61,0.40,0.53,0.44,0.45,0.48,0.40,0.36,0.40,0.39,0.29,0.39,0.22,0.40,0.16,0.32,0.37,0.33,0.25,0.33,0.17,0.34,0.11,0.27,0.38,0.27,0.26,0.27,0.19,0.27,0.13,0.22,0.40,0.22,0.31,0.21,0.26,0.21,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.56,0.61,0.55,0.55,0.48,0.52,0.41,0.48,0.38,0.59,0.34,0.56,0.24,0.56,0.17,0.55,0.12,0.63,0.31,0.62,0.20,0.61,0.13,0.60,0.07,0.68,0.31,0.67,0.21,0.67,0.14,0.67,0.09,0.72,0.33,0.73,0.26,0.74,0.21,0.74,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.27,0.63,0.34,0.60,0.40,0.52,0.44,0.44,0.47,0.39,0.36,0.38,0.39,0.28,0.39,0.21,0.40,0.15,0.31,0.36,0.33,0.24,0.33,0.16,0.33,0.09,0.27,0.36,0.27,0.25,0.27,0.18,0.27,0.12,0.22,0.38,0.22,0.30,0.21,0.25,0.21,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.56,0.61,0.54,0.55,0.47,0.52,0.41,0.48,0.37,0.59,0.33,0.57,0.23,0.56,0.17,0.55,0.11,0.63,0.31,0.62,0.19,0.61,0.12,0.61,0.06,0.68,0.31,0.68,0.20,0.67,0.14,0.67,0.08,0.72,0.33,0.73,0.25,0.74,0.20,0.74,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.26,0.62,0.34,0.59,0.40,0.52,0.44,0.44,0.47,0.38,0.36,0.37,0.38,0.27,0.39,0.20,0.40,0.14,0.31,0.35,0.33,0.23,0.33,0.15,0.33,0.09,0.27,0.36,0.27,0.25,0.27,0.18,0.26,0.12,0.22,0.38,0.21,0.30,0.21,0.24,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.56,0.61,0.53,0.55,0.46,0.52,0.40,0.48,0.37,0.59,0.32,0.57,0.22,0.56,0.16,0.56,0.11,0.63,0.30,0.62,0.19,0.61,0.11,0.61,0.05,0.68,0.30,0.68,0.20,0.68,0.13,0.67,0.08,0.72,0.32,0.73,0.25,0.74,0.20,0.74,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.26,0.61,0.34,0.58,0.40,0.51,0.43,0.43,0.47,0.38,0.35,0.37,0.38,0.26,0.39,0.20,0.39,0.14,0.31,0.35,0.32,0.23,0.33,0.15,0.33,0.08,0.26,0.35,0.26,0.24,0.26,0.17,0.26,0.11,0.22,0.37,0.21,0.29,0.21,0.24,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.55,0.62,0.53,0.55,0.46,0.52,0.39,0.48,0.36,0.59,0.32,0.57,0.22,0.56,0.16,0.56,0.10,0.64,0.30,0.62,0.19,0.62,0.11,0.61,0.05,0.68,0.30,0.68,0.20,0.68,0.13,0.68,0.08,0.73,0.32,0.74,0.25,0.74,0.20,0.74,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.26,0.61,0.34,0.58,0.40,0.50,0.43,0.42,0.46,0.37,0.35,0.36,0.38,0.26,0.38,0.19,0.39,0.13,0.31,0.34,0.32,0.22,0.32,0.14,0.32,0.08,0.26,0.35,0.26,0.24,0.26,0.17,0.26,0.11,0.22,0.37,0.21,0.29,0.20,0.23,0.20,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.69,0.55,0.62,0.53,0.56,0.46,0.52,0.39,0.48,0.36,0.59,0.32,0.57,0.22,0.57,0.16,0.56,0.10,0.64,0.30,0.63,0.18,0.62,0.11,0.62,0.05,0.68,0.30,0.68,0.20,0.68,0.13,0.68,0.08,0.73,0.32,0.74,0.25,0.74,0.20,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.26,0.61,0.34,0.58,0.40,0.50,0.43,0.42,0.46,0.36,0.35,0.36,0.37,0.26,0.38,0.19,0.38,0.13,0.30,0.34,0.32,0.22,0.32,0.14,0.32,0.07,0.26,0.35,0.26,0.24,0.26,0.17,0.26,0.11,0.21,0.37,0.20,0.29,0.20,0.23,0.20,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.70,0.56,0.62,0.54,0.56,0.48,0.52,0.40,0.49,0.37,0.60,0.33,0.58,0.23,0.57,0.17,0.57,0.11,0.65,0.31,0.63,0.19,0.62,0.12,0.62,0.06,0.69,0.31,0.69,0.20,0.69,0.14,0.68,0.08,0.74,0.33,0.75,0.25,0.75,0.20,0.75,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.25,0.63,0.33,0.60,0.39,0.52,0.43,0.43,0.47,0.38,0.35,0.38,0.37,0.27,0.38,0.20,0.39,0.14,0.30,0.36,0.31,0.23,0.32,0.15,0.32,0.08,0.25,0.36,0.25,0.25,0.26,0.18,0.26,0.12,0.21,0.38,0.20,0.30,0.20,0.24,0.20,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.71,0.57,0.63,0.55,0.57,0.48,0.53,0.41,0.49,0.37,0.61,0.34,0.58,0.24,0.57,0.17,0.57,0.12,0.65,0.31,0.63,0.20,0.63,0.12,0.62,0.06,0.70,0.32,0.69,0.21,0.69,0.14,0.69,0.09,0.74,0.34,0.75,0.26,0.75,0.21,0.75,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.25,0.64,0.33,0.61,0.39,0.53,0.43,0.45,0.46,0.39,0.34,0.38,0.37,0.28,0.38,0.21,0.38,0.15,0.30,0.36,0.31,0.24,0.31,0.16,0.32,0.09,0.25,0.37,0.25,0.26,0.25,0.18,0.25,0.12,0.20,0.39,0.20,0.31,0.19,0.25,0.19,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.72,0.58,0.64,0.55,0.57,0.49,0.54,0.42,0.50,0.38,0.61,0.34,0.59,0.24,0.58,0.18,0.58,0.12,0.66,0.32,0.64,0.20,0.63,0.13,0.63,0.06,0.70,0.32,0.70,0.21,0.70,0.15,0.70,0.09,0.75,0.34,0.76,0.26,0.76,0.21,0.76,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.24,0.64,0.32,0.61,0.38,0.53,0.42,0.45,0.45,0.40,0.34,0.39,0.36,0.28,0.37,0.21,0.38,0.15,0.29,0.37,0.30,0.25,0.31,0.16,0.31,0.10,0.24,0.37,0.25,0.26,0.25,0.19,0.25,0.13,0.20,0.39,0.19,0.31,0.19,0.25,0.19,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.73,0.58,0.65,0.56,0.58,0.49,0.54,0.43,0.50,0.38,0.62,0.35,0.60,0.24,0.59,0.18,0.58,0.12,0.67,0.32,0.65,0.20,0.64,0.13,0.64,0.07,0.71,0.32,0.71,0.21,0.71,0.15,0.70,0.09,0.76,0.34,0.77,0.26,0.77,0.21,0.77,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.23,0.65,0.31,0.62,0.37,0.54,0.41,0.46,0.44,0.40,0.33,0.40,0.35,0.29,0.36,0.22,0.37,0.16,0.28,0.38,0.30,0.25,0.30,0.17,0.30,0.10,0.24,0.38,0.24,0.27,0.24,0.19,0.24,0.13,0.19,0.40,0.18,0.32,0.18,0.26,0.18,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.74,0.59,0.66,0.57,0.60,0.50,0.56,0.43,0.52,0.39,0.63,0.35,0.61,0.25,0.60,0.18,0.59,0.12,0.68,0.33,0.66,0.21,0.66,0.13,0.65,0.07,0.72,0.33,0.72,0.22,0.72,0.15,0.72,0.09,0.77,0.35,0.78,0.27,0.78,0.22,0.78,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
